lead_id,customer_id,lead_source_id,employee_id,country_id,lead_created_date,converted_to_account,converted_to_sale,converted_to_installation,days_to_account,days_to_sale,days_to_installation,lead_quality_score,created_at
52981,CUST-12981,5,U1014,3,2022-01-24,1,1,1,178.0,178.0,172.0,0.9,2026-05-24 06:07:05.471695
52982,CUST-12982,5,U1011,3,2023-11-17,1,1,1,4.0,4.0,0.0,0.995556,2026-05-24 06:07:05.471695
52983,CUST-12983,5,U1014,3,2022-05-30,1,1,1,199.0,199.0,166.0,0.9,2026-05-24 06:07:05.471695
52984,CUST-12984,7,U1011,3,2023-02-05,1,1,1,141.0,141.0,0.0,0.9,2026-05-24 06:07:05.471695
52985,CUST-12985,5,U1017,1,2022-10-29,1,1,1,0.0,0.0,20.0,1.0,2026-05-24 06:07:05.471695
52986,CUST-12986,5,U1008,2,2023-09-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52987,CUST-12987,5,U1008,1,2024-02-01,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52988,CUST-12988,1,U1003,3,2023-05-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52989,CUST-12989,5,U1008,3,2022-02-20,1,1,1,359.0,359.0,49.0,0.9,2026-05-24 06:07:05.471695
52990,CUST-12990,1,U1014,2,2022-05-15,1,1,1,183.0,183.0,0.0,0.9,2026-05-24 06:07:05.471695
52991,CUST-12991,5,U1008,1,2023-09-01,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52992,CUST-12992,5,U1011,2,2023-04-06,1,1,1,179.0,179.0,0.0,0.9,2026-05-24 06:07:05.471695
52993,CUST-12993,4,U1011,2,2022-09-01,1,1,1,484.0,484.0,100.0,0.9,2026-05-24 06:07:05.471695
52994,CUST-12994,7,U1008,1,2022-08-23,1,1,1,163.0,163.0,0.0,0.9,2026-05-24 06:07:05.471695
52995,CUST-12995,8,U1017,1,2024-02-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52996,CUST-12996,3,U1016,2,2022-04-30,1,1,1,553.0,553.0,307.0,0.9,2026-05-24 06:07:05.471695
52997,CUST-12997,6,U1014,2,2024-03-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52998,CUST-12998,8,U1011,3,2022-11-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
52999,CUST-12999,5,U1003,1,2022-08-05,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53000,CUST-13000,2,U1017,3,2023-11-08,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53001,CUST-13001,6,U1017,3,2022-08-28,1,1,1,89.0,89.0,0.0,0.901111,2026-05-24 06:07:05.471695
53002,CUST-13002,2,U1011,3,2023-04-30,1,1,1,219.0,219.0,0.0,0.9,2026-05-24 06:07:05.471695
53003,CUST-13003,2,U1017,1,2023-10-19,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53004,CUST-13004,2,U1014,1,2023-03-05,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53005,CUST-13005,3,U1003,1,2023-04-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53006,CUST-13006,5,U1017,2,2023-04-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53007,CUST-13007,3,U1014,2,2022-01-02,1,1,1,537.0,537.0,22.0,0.9,2026-05-24 06:07:05.471695
53008,CUST-13008,7,U1003,2,2024-03-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53009,CUST-13009,8,U1011,2,2022-08-23,1,1,1,7.0,7.0,285.0,0.992222,2026-05-24 06:07:05.471695
53010,CUST-13010,2,U1008,2,2023-06-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53011,CUST-13011,1,U1017,3,2022-05-29,1,1,1,469.0,469.0,330.0,0.9,2026-05-24 06:07:05.471695
53012,CUST-13012,4,U1014,1,2022-07-14,1,1,1,0.0,0.0,70.0,1.0,2026-05-24 06:07:05.471695
53013,CUST-13013,8,U1014,1,2023-08-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53014,CUST-13014,6,U1016,3,2022-06-17,1,1,1,545.0,545.0,149.0,0.9,2026-05-24 06:07:05.471695
53015,CUST-13015,6,U1016,1,2024-03-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53016,CUST-13016,1,U1008,1,2022-06-29,1,1,1,172.0,172.0,21.0,0.9,2026-05-24 06:07:05.471695
53017,CUST-13017,8,U1008,1,2022-03-22,1,1,1,0.0,0.0,345.0,1.0,2026-05-24 06:07:05.471695
53018,CUST-13018,6,U1003,1,2022-03-18,1,1,1,0.0,0.0,327.0,1.0,2026-05-24 06:07:05.471695
53019,CUST-13019,1,U1003,2,2023-02-20,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53020,CUST-13020,2,U1003,3,2022-11-14,1,1,1,0.0,0.0,54.0,1.0,2026-05-24 06:07:05.471695
53021,CUST-13021,7,U1011,3,2023-06-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53022,CUST-13022,2,U1011,2,2023-01-29,1,1,1,169.0,169.0,0.0,0.9,2026-05-24 06:07:05.471695
53023,CUST-13023,4,U1017,3,2023-05-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53024,CUST-13024,1,U1017,1,2022-07-01,1,1,1,38.0,38.0,255.0,0.957778,2026-05-24 06:07:05.471695
53025,CUST-13025,2,U1003,1,2022-05-24,1,1,1,366.0,366.0,168.0,0.9,2026-05-24 06:07:05.471695
53026,CUST-13026,4,U1008,1,2022-06-12,1,1,1,467.0,467.0,0.0,0.9,2026-05-24 06:07:05.471695
53027,CUST-13027,2,U1017,3,2022-03-26,1,1,1,559.0,559.0,324.0,0.9,2026-05-24 06:07:05.471695
53028,CUST-13028,1,U1016,1,2023-04-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53029,CUST-13029,8,U1016,1,2022-07-20,1,1,1,0.0,0.0,280.0,1.0,2026-05-24 06:07:05.471695
53030,CUST-13030,5,U1003,1,2023-09-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53031,CUST-13031,8,U1011,2,2022-06-20,1,1,1,232.0,232.0,255.0,0.9,2026-05-24 06:07:05.471695
53032,CUST-13032,4,U1016,2,2024-02-15,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53033,CUST-13033,4,U1017,2,2022-03-07,1,1,1,199.0,199.0,162.0,0.9,2026-05-24 06:07:05.471695
53034,CUST-13034,1,U1016,1,2022-02-25,1,1,1,570.0,570.0,127.0,0.9,2026-05-24 06:07:05.471695
53035,CUST-13035,3,U1011,1,2022-05-12,1,1,1,106.0,106.0,89.0,0.9,2026-05-24 06:07:05.471695
53036,CUST-13036,7,U1011,2,2023-09-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53037,CUST-13037,3,U1017,2,2022-11-10,1,1,1,395.0,395.0,52.0,0.9,2026-05-24 06:07:05.471695
53038,CUST-13038,3,U1011,3,2023-09-01,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53039,CUST-13039,7,U1017,3,2022-09-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53040,CUST-13040,5,U1014,2,2022-11-16,1,1,1,62.0,62.0,50.0,0.931111,2026-05-24 06:07:05.471695
53041,CUST-13041,2,U1003,2,2023-08-20,1,1,1,63.0,63.0,0.0,0.93,2026-05-24 06:07:05.471695
53042,CUST-13042,8,U1016,2,2023-04-17,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53043,CUST-13043,4,U1014,3,2023-04-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53044,CUST-13044,6,U1008,3,2023-02-02,1,1,1,199.0,199.0,69.0,0.9,2026-05-24 06:07:05.471695
53045,CUST-13045,4,U1008,3,2023-09-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53046,CUST-13046,8,U1011,3,2022-01-05,1,1,1,687.0,687.0,524.0,0.9,2026-05-24 06:07:05.471695
53047,CUST-13047,4,U1003,2,2024-01-07,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53048,CUST-13048,6,U1003,1,2022-05-08,1,1,1,261.0,261.0,0.0,0.9,2026-05-24 06:07:05.471695
53049,CUST-13049,3,U1016,3,2023-09-15,1,1,1,22.0,22.0,0.0,0.975556,2026-05-24 06:07:05.471695
53050,CUST-13050,1,U1017,3,2024-03-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53051,CUST-13051,3,U1017,2,2023-07-21,1,1,1,56.0,56.0,0.0,0.937778,2026-05-24 06:07:05.471695
53052,CUST-13052,3,U1017,3,2023-01-31,1,1,1,6.0,6.0,0.0,0.993333,2026-05-24 06:07:05.471695
53053,CUST-13053,2,U1003,2,2024-03-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53054,CUST-13054,1,U1014,3,2022-12-22,1,1,1,104.0,104.0,0.0,0.9,2026-05-24 06:07:05.471695
53055,CUST-13055,1,U1016,1,2024-01-27,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53056,CUST-13056,3,U1011,2,2022-11-16,1,1,1,260.0,260.0,177.0,0.9,2026-05-24 06:07:05.471695
53057,CUST-13057,5,U1016,3,2023-03-21,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53058,CUST-13058,3,U1014,1,2022-09-14,1,1,1,139.0,139.0,0.0,0.9,2026-05-24 06:07:05.471695
53059,CUST-13059,1,U1014,3,2023-09-15,1,1,1,32.0,32.0,0.0,0.964444,2026-05-24 06:07:05.471695
53060,CUST-13060,1,U1017,1,2023-02-04,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53061,CUST-13061,5,U1003,3,2022-08-06,1,1,1,415.0,415.0,191.0,0.9,2026-05-24 06:07:05.471695
53062,CUST-13062,5,U1016,3,2024-01-14,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53063,CUST-13063,7,U1016,3,2023-03-23,1,1,1,197.0,197.0,0.0,0.9,2026-05-24 06:07:05.471695
53064,CUST-13064,3,U1011,1,2022-07-01,1,1,1,543.0,543.0,258.0,0.9,2026-05-24 06:07:05.471695
53065,CUST-13065,6,U1016,3,2022-11-16,1,1,1,360.0,360.0,215.0,0.9,2026-05-24 06:07:05.471695
53066,CUST-13066,5,U1017,3,2023-11-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53067,CUST-13067,6,U1016,2,2023-06-04,1,1,1,18.0,18.0,0.0,0.98,2026-05-24 06:07:05.471695
53068,CUST-13068,6,U1017,1,2022-04-23,1,1,1,483.0,483.0,129.0,0.9,2026-05-24 06:07:05.471695
53069,CUST-13069,3,U1014,2,2023-04-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53070,CUST-13070,6,U1016,3,2024-01-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53071,CUST-13071,2,U1014,1,2022-02-17,1,1,1,488.0,488.0,45.0,0.9,2026-05-24 06:07:05.471695
53072,CUST-13072,8,U1003,2,2023-06-08,1,1,1,0.0,0.0,9.0,1.0,2026-05-24 06:07:05.471695
53073,CUST-13073,3,U1017,3,2023-10-03,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53074,CUST-13074,3,U1017,2,2023-05-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53075,CUST-13075,8,U1003,2,2022-04-25,1,1,1,0.0,0.0,320.0,1.0,2026-05-24 06:07:05.471695
53076,CUST-13076,5,U1017,3,2023-10-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53077,CUST-13077,5,U1011,3,2022-03-15,1,1,1,0.0,0.0,420.0,1.0,2026-05-24 06:07:05.471695
53078,CUST-13078,8,U1008,2,2023-08-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53079,CUST-13079,4,U1008,3,2024-03-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53080,CUST-13080,6,U1011,3,2023-11-02,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53081,CUST-13081,4,U1008,1,2023-10-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53082,CUST-13082,3,U1003,3,2022-11-17,1,1,1,58.0,58.0,0.0,0.935556,2026-05-24 06:07:05.471695
53083,CUST-13083,8,U1011,3,2023-08-27,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53084,CUST-13084,6,U1003,2,2023-04-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53085,CUST-13085,1,U1003,1,2022-11-29,1,1,1,123.0,123.0,63.0,0.9,2026-05-24 06:07:05.471695
53086,CUST-13086,7,U1003,2,2022-03-05,1,1,1,336.0,336.0,193.0,0.9,2026-05-24 06:07:05.471695
53087,CUST-13087,4,U1016,1,2024-03-04,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53088,CUST-13088,7,U1014,3,2023-09-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53089,CUST-13089,4,U1011,1,2023-08-16,1,1,1,83.0,83.0,0.0,0.907778,2026-05-24 06:07:05.471695
53090,CUST-13090,7,U1014,3,2023-05-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53091,CUST-13091,2,U1003,2,2023-05-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53092,CUST-13092,6,U1003,2,2023-11-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53093,CUST-13093,1,U1016,2,2023-08-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53094,CUST-13094,4,U1016,2,2023-09-23,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53095,CUST-13095,8,U1016,1,2023-02-08,1,1,1,204.0,204.0,0.0,0.9,2026-05-24 06:07:05.471695
53096,CUST-13096,6,U1017,3,2023-06-15,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53097,CUST-13097,1,U1008,1,2024-03-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53098,CUST-13098,6,U1008,3,2022-01-29,1,1,1,261.0,261.0,471.0,0.9,2026-05-24 06:07:05.471695
53099,CUST-13099,5,U1017,2,2022-01-05,1,1,1,285.0,285.0,492.0,0.9,2026-05-24 06:07:05.471695
53100,CUST-13100,1,U1008,1,2022-02-09,1,1,1,13.0,13.0,376.0,0.985556,2026-05-24 06:07:05.471695
53101,CUST-13101,5,U1008,3,2024-02-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53102,CUST-13102,3,U1011,2,2023-12-21,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53103,CUST-13103,7,U1011,1,2022-07-08,1,1,1,526.0,526.0,33.0,0.9,2026-05-24 06:07:05.471695
53104,CUST-13104,2,U1008,1,2023-07-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53105,CUST-13105,7,U1017,3,2023-10-27,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53106,CUST-13106,5,U1017,1,2022-08-19,1,1,1,66.0,66.0,0.0,0.926667,2026-05-24 06:07:05.471695
53107,CUST-13107,5,U1008,1,2022-03-03,1,1,1,411.0,411.0,362.0,0.9,2026-05-24 06:07:05.471695
53108,CUST-13108,2,U1014,2,2024-01-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53109,CUST-13109,8,U1008,3,2024-03-15,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53110,CUST-13110,2,U1016,1,2023-03-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53111,CUST-13111,1,U1003,1,2024-03-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53112,CUST-13112,1,U1014,2,2023-06-22,1,1,1,9.0,9.0,0.0,0.99,2026-05-24 06:07:05.471695
53113,CUST-13113,2,U1014,1,2022-02-18,1,1,1,626.0,626.0,409.0,0.9,2026-05-24 06:07:05.471695
53114,CUST-13114,4,U1011,1,2022-03-20,1,1,1,327.0,327.0,293.0,0.9,2026-05-24 06:07:05.471695
53115,CUST-13115,3,U1011,1,2023-11-02,1,1,1,31.0,31.0,0.0,0.965556,2026-05-24 06:07:05.471695
53116,CUST-13116,5,U1017,2,2022-04-17,1,1,1,321.0,321.0,161.0,0.9,2026-05-24 06:07:05.471695
53117,CUST-13117,7,U1003,2,2023-05-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53118,CUST-13118,6,U1011,2,2023-04-10,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53119,CUST-13119,4,U1003,2,2022-05-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53120,CUST-13120,2,U1017,2,2022-03-10,1,1,1,41.0,41.0,436.0,0.954444,2026-05-24 06:07:05.471695
53121,CUST-13121,1,U1016,2,2022-01-27,1,1,1,357.0,357.0,318.0,0.9,2026-05-24 06:07:05.471695
53122,CUST-13122,6,U1017,3,2022-12-25,1,1,1,0.0,0.0,176.0,1.0,2026-05-24 06:07:05.471695
53123,CUST-13123,3,U1016,2,2022-05-17,1,1,1,527.0,527.0,351.0,0.9,2026-05-24 06:07:05.471695
53124,CUST-13124,6,U1017,3,2023-12-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53125,CUST-13125,2,U1011,2,2023-09-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53126,CUST-13126,7,U1014,1,2024-02-05,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53127,CUST-13127,7,U1014,2,2022-02-27,1,1,1,145.0,145.0,221.0,0.9,2026-05-24 06:07:05.471695
53128,CUST-13128,1,U1017,3,2023-07-19,1,1,1,145.0,145.0,0.0,0.9,2026-05-24 06:07:05.471695
53129,CUST-13129,4,U1011,1,2022-02-21,1,1,1,505.0,505.0,56.0,0.9,2026-05-24 06:07:05.471695
53130,CUST-13130,6,U1016,3,2023-11-12,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53131,CUST-13131,6,U1016,2,2024-03-10,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53132,CUST-13132,8,U1011,2,2023-10-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53133,CUST-13133,7,U1008,2,2022-04-12,1,1,1,193.0,193.0,224.0,0.9,2026-05-24 06:07:05.471695
53134,CUST-13134,5,U1003,2,2023-01-01,1,1,1,313.0,313.0,45.0,0.9,2026-05-24 06:07:05.471695
53135,CUST-13135,6,U1017,2,2023-07-08,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53136,CUST-13136,1,U1017,1,2023-08-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53137,CUST-13137,4,U1017,3,2023-09-11,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53138,CUST-13138,3,U1011,3,2022-07-31,1,1,1,384.0,384.0,133.0,0.9,2026-05-24 06:07:05.471695
53139,CUST-13139,4,U1016,2,2023-03-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53140,CUST-13140,6,U1014,2,2022-07-02,1,1,1,534.0,534.0,255.0,0.9,2026-05-24 06:07:05.471695
53141,CUST-13141,1,U1014,3,2024-03-19,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53142,CUST-13142,5,U1017,1,2023-04-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53143,CUST-13143,3,U1014,3,2023-10-13,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53144,CUST-13144,3,U1003,3,2023-11-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53145,CUST-13145,1,U1011,1,2023-05-01,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53146,CUST-13146,3,U1003,3,2023-09-08,1,1,1,46.0,46.0,0.0,0.948889,2026-05-24 06:07:05.471695
53147,CUST-13147,6,U1014,3,2022-05-13,1,1,1,0.0,0.0,347.0,1.0,2026-05-24 06:07:05.471695
53148,CUST-13148,6,U1011,3,2022-12-04,1,1,1,300.0,300.0,0.0,0.9,2026-05-24 06:07:05.471695
53149,CUST-13149,3,U1017,1,2024-02-07,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53150,CUST-13150,1,U1011,2,2023-03-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53151,CUST-13151,8,U1014,2,2023-06-22,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53152,CUST-13152,7,U1003,2,2022-07-14,1,1,1,401.0,401.0,176.0,0.9,2026-05-24 06:07:05.471695
53153,CUST-13153,3,U1017,3,2024-03-02,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53154,CUST-13154,6,U1011,1,2023-03-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53155,CUST-13155,5,U1016,2,2024-03-23,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53156,CUST-13156,4,U1014,2,2023-01-29,1,1,1,277.0,277.0,0.0,0.9,2026-05-24 06:07:05.471695
53157,CUST-13157,3,U1003,2,2023-07-04,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53158,CUST-13158,2,U1014,1,2023-08-07,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53159,CUST-13159,2,U1011,3,2022-03-16,1,1,1,323.0,323.0,143.0,0.9,2026-05-24 06:07:05.471695
53160,CUST-13160,3,U1014,3,2022-05-12,1,1,1,0.0,0.0,328.0,1.0,2026-05-24 06:07:05.471695
53161,CUST-13161,6,U1017,3,2023-07-30,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53162,CUST-13162,7,U1011,1,2023-02-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53163,CUST-13163,1,U1014,2,2022-05-26,1,1,1,0.0,0.0,352.0,1.0,2026-05-24 06:07:05.471695
53164,CUST-13164,2,U1011,1,2023-03-05,1,1,1,0.0,0.0,84.0,1.0,2026-05-24 06:07:05.471695
53165,CUST-13165,5,U1014,2,2023-05-14,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53166,CUST-13166,7,U1016,2,2024-02-21,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53167,CUST-13167,8,U1008,3,2023-04-24,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53168,CUST-13168,6,U1011,3,2023-04-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53169,CUST-13169,4,U1011,1,2023-09-07,1,1,1,66.0,66.0,0.0,0.926667,2026-05-24 06:07:05.471695
53170,CUST-13170,3,U1017,2,2022-06-21,1,1,1,1.0,1.0,187.0,0.998889,2026-05-24 06:07:05.471695
53171,CUST-13171,8,U1003,3,2023-06-26,1,1,1,121.0,121.0,0.0,0.9,2026-05-24 06:07:05.471695
53172,CUST-13172,2,U1008,3,2023-05-03,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53173,CUST-13173,2,U1014,2,2023-07-31,1,1,1,48.0,48.0,0.0,0.946667,2026-05-24 06:07:05.471695
53174,CUST-13174,2,U1017,1,2023-06-09,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53175,CUST-13175,6,U1008,3,2023-10-02,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53176,CUST-13176,8,U1017,3,2023-05-01,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53177,CUST-13177,4,U1017,2,2023-12-25,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53178,CUST-13178,8,U1016,2,2023-09-29,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53179,CUST-13179,5,U1017,2,2023-10-14,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53180,CUST-13180,3,U1016,3,2023-08-06,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53181,CUST-13181,6,U1014,2,2022-09-23,1,1,1,0.0,0.0,152.0,1.0,2026-05-24 06:07:05.471695
53182,CUST-13182,7,U1016,1,2022-03-13,1,1,1,234.0,234.0,0.0,0.9,2026-05-24 06:07:05.471695
53183,CUST-13183,5,U1017,3,2023-08-18,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53184,CUST-13184,6,U1003,1,2023-08-15,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53185,CUST-13185,2,U1017,2,2022-06-22,1,1,1,347.0,347.0,152.0,0.9,2026-05-24 06:07:05.471695
53186,CUST-13186,1,U1014,2,2023-08-20,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53187,CUST-13187,6,U1014,2,2023-03-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53188,CUST-13188,8,U1011,3,2022-01-30,1,1,1,698.0,698.0,442.0,0.9,2026-05-24 06:07:05.471695
53189,CUST-13189,3,U1014,2,2023-12-16,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53190,CUST-13190,7,U1003,3,2024-02-28,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53191,CUST-13191,6,U1008,1,2022-03-08,1,1,1,20.0,20.0,0.0,0.977778,2026-05-24 06:07:05.471695
53192,CUST-13192,7,U1003,3,2022-03-25,1,1,1,0.0,0.0,114.0,1.0,2026-05-24 06:07:05.471695
53193,CUST-13193,6,U1014,1,2024-03-26,1,1,1,0.0,0.0,0.0,1.0,2026-05-24 06:07:05.471695
53194,CUST-13194,2,U1003,1,2022-11-17,1,1,1,350.0,350.0,0.0,0.9,2026-05-24 06:07:05.471695
53195,CUST-13195,6,U1016,1,2022-07-22,1,1,1,426.0,426.0,0.0,0.9,2026-05-24 06:07:05.471695
53196,CUST-13196,1,U1003,1,2022-10-28,1,1,1,175.0,175.0,0.0,0.9,2026-05-24 06:07:05.471695
53197,CUST-13197,3,U1003,2,2022-10-01,1,1,1,0.0,0.0,37.0,1.0,2026-05-24 06:07:05.471695
53198,CUST-13198,4,U1016,1,2022-09-28,1,1,1,0.0,0.0,55.0,1.0,2026-05-24 06:07:05.471695
53199,CUST-13199,1,U1016,3,2023-06-13,1,1,1,128.0,128.0,0.0,0.9,2026-05-24 06:07:05.471695
53200,CUST-13200,4,U1014,2,2022-07-26,1,1,1,441.0,441.0,0.0,0.9,2026-05-24 06:07:05.471695
